Date,EUR_USD open,EUR_USD high,EUR_USD low,EUR_USD close,EUR_USD volume,AUD_USD open,AUD_USD high,AUD_USD low,AUD_USD close,AUD_USD volume,GBP_USD open,GBP_USD high,GBP_USD low,GBP_USD close,GBP_USD volume,USD_CAD open,USD_CAD high,USD_CAD low,USD_CAD close,USD_CAD volume,NZD_USD open,NZD_USD high,NZD_USD low,NZD_USD close,NZD_USD volume,USD_CHF open,USD_CHF high,USD_CHF low,USD_CHF close,USD_CHF volume,USD_JPY open,USD_JPY high,USD_JPY low,USD_JPY close,USD_JPY volume,USD_NOK open,USD_NOK high,USD_NOK low,USD_NOK close,USD_NOK volume,USD_SEK open,USD_SEK high,USD_SEK low,USD_SEK close,USD_SEK volume,VIX High,VIX Low,VIX Open,VIX Close,VIX Volume,VIX Adj Close,EUR_USD ATR,EUR_USD OBV,EUR_USD RSI,EUR_USD BB_up,EUR_USD BB_dn,AUD_USD ATR,AUD_USD OBV,AUD_USD RSI,AUD_USD BB_up,AUD_USD BB_dn,GBP_USD ATR,GBP_USD OBV,GBP_USD RSI,GBP_USD BB_up,GBP_USD BB_dn,USD_CAD ATR,USD_CAD OBV,USD_CAD RSI,USD_CAD BB_up,USD_CAD BB_dn,NZD_USD ATR,NZD_USD OBV,NZD_USD RSI,NZD_USD BB_up,NZD_USD BB_dn,USD_CHF ATR,USD_CHF OBV,USD_CHF RSI,USD_CHF BB_up,USD_CHF BB_dn,USD_JPY ATR,USD_JPY OBV,USD_JPY RSI,USD_JPY BB_up,USD_JPY BB_dn,USD_NOK ATR,USD_NOK OBV,USD_NOK RSI,USD_NOK BB_up,USD_NOK BB_dn,USD_SEK ATR,USD_SEK OBV,USD_SEK RSI,USD_SEK BB_up,USD_SEK BB_dn
2017-01-13,1.06134,1.06735,1.05961,1.06392,120984,0.74825,0.75084,0.7449,0.75036,144880,1.21584,1.22329,1.21212,1.21944,136990,1.31438,1.3168,1.31112,1.31198,154112,0.70946,0.71407,0.70711,0.71279,159410,1.01062,1.01216,1.00416,1.00877,137316,114.7,115.448,114.161,114.486,191170,8.52309,8.53569,8.47276,8.49739,98465,8.94819,8.9583,8.89202,8.90017,148594,11.61999989,10.93999958,11.44999981,11.22999954,0,11.22999954,0.01064363,-1161659,55.89982022,1.067307168,1.037147117,0.00715863,1311809,65.31394419,0.753147717,0.707299425,0.013155463,-4082287,41.58887763,1.239564734,1.210609552,0.010000005,1402074,33.22176058,1.366394538,1.300605462,0.007786585,-585983,60.17859326,0.712979794,0.682984491,0.008985903,2640061,43.05992802,1.032146138,1.005195291,1.420237625,932314,44.90647908,118.5121725,114.2288275,0.089958951,1994342,44.57968771,8.753856394,8.438310749,0.096444728,165696,34.70996196,9.266418884,8.888472545
2017-01-17,1.05954,1.07193,1.05953,1.07123,153054,0.74769,0.75685,0.74646,0.75668,174882,1.2042,1.24158,1.20168,1.24137,183380,1.3175,1.31896,1.30185,1.30419,177438,0.70983,0.72195,0.70956,0.7214,157609,1.01073,1.0118,0.99962,1.00145,180275,114.158,114.282,112.599,112.615,192288,8.52199,8.53209,8.42729,8.44429,137615,8.94699,8.95444,8.8723,8.88169,205448,12.75,11.78999996,12.19999981,11.86999989,0,11.86999989,0.010769085,-1008605,60.41206749,1.07167923,1.036439342,0.007389442,1486691,69.43503438,0.758654898,0.707396531,0.015065787,-3898907,54.33639503,1.242826326,1.209149388,0.010507862,1224636,29.17278924,1.364206587,1.295761985,0.0081154,-428374,65.89509466,0.718746786,0.682008928,0.009214053,2459786,37.63848209,1.032387097,1.001380046,1.453577794,740026,36.58206966,118.8852921,113.1794222,0.091019026,1856727,40.61967699,8.743764603,8.412333968,0.095422962,-39752,33.76136384,9.256348088,8.853076198
2017-01-18,1.07106,1.07148,1.06284,1.06291,124561,0.75649,0.75663,0.75026,0.75043,133867,1.24128,1.24135,1.22538,1.22584,143124,1.30399,1.32712,1.3039,1.32687,159997,0.72129,0.72157,0.7122,0.71242,123231,1.00143,1.00755,1.0009,1.00722,151162,112.601,114.76,112.568,114.631,183142,8.44669,8.50169,8.43486,8.49619,110153,8.88329,8.9551,8.88009,8.94989,161986,12.81000042,11.68999958,11.78999996,12.47999954,0,12.47999954,0.010617007,-1133166,53.6799007,1.072778474,1.037825811,0.007320196,1352824,61.63602495,0.761026414,0.709612157,0.015131802,-4042031,46.58325847,1.242763387,1.209095184,0.011415872,1384633,48.7550689,1.358200512,1.297416631,0.008205014,-551605,56.745479,0.720204155,0.683912988,0.009030906,2610948,43.6600264,1.030516963,1.000384466,1.506322238,923168,47.80858389,118.6633844,113.0060442,0.089291239,1966880,45.69706297,8.719840853,8.407700575,0.093964893,122234,40.25107421,9.223319075,8.848848068
2017-01-19,1.06284,1.06765,1.05891,1.06621,147637,0.75061,0.75744,0.74933,0.75608,165854,1.22583,1.23429,1.22529,1.23429,154134,1.32712,1.33534,1.32525,1.33174,176841,0.71225,0.72005,0.71172,0.71866,175886,1.00696,1.01223,1.00415,1.006,161711,114.618,115.62,114.403,114.868,207168,8.48734,8.51008,8.4408,8.4408,128148,8.94629,9.02677,8.92289,8.94125,187569,13.27999973,12.17000008,12.57999992,12.77999973,0,12.77999973,0.010482935,-985529,55.78455358,1.073333654,1.040903489,0.007376611,1518678,65.41757104,0.763831936,0.712312349,0.014693816,-3887897,50.70481315,1.244039823,1.209520177,0.011321167,1561474,51.83449524,1.351999742,1.300158829,0.008213942,-375719,60.81686163,0.72310126,0.684855883,0.008962984,2449237,42.72073864,1.027996477,0.999814952,1.485656363,1130336,48.95264343,118.4176085,112.9148201,0.087861864,1838732,41.60800552,8.68621174,8.40198826,0.094673115,-65335,39.72014236,9.187113216,8.848776784
2017-01-20,1.06623,1.07094,1.06251,1.07039,144096,0.75605,0.75886,0.75173,0.75589,173631,1.23416,1.23807,1.22606,1.23736,150884,1.33159,1.33873,1.32841,1.33194,156409,0.71872,0.72249,0.71291,0.71679,174553,1.00533,1.00942,1.00137,1.00163,164197,114.825,115.387,114.209,114.582,184954,8.44739,8.4669,8.39149,8.39765,122925,8.94959,8.95774,8.87639,8.87639,190023,12.59000015,11.52999973,12.57999992,11.53999996,0,11.53999996,0.010336297,-841433,58.36512167,1.075571783,1.041733931,0.007358996,1345047,65.18487848,0.766082165,0.714934978,0.014502115,-3737013,52.14937983,1.245747942,1.209466344,0.011249655,1717883,51.962165,1.347052359,1.302499069,0.008311517,-550272,59.02386386,0.725142062,0.685777938,0.008897771,2285040,39.4470631,1.027016238,0.997823762,1.463680909,945382,47.59673889,118.2865715,112.767,0.086972445,1715807,38.70258489,8.67768291,8.376044232,0.093721464,-255358,35.89264695,9.179603321,8.824242394
2017-01-23,1.06989,1.07692,1.06941,1.0764,137710,0.756,0.75894,0.755,0.75836,141365,1.23758,1.25381,1.23703,1.25338,123205,1.33235,1.33349,1.32212,1.32378,148148,0.71627,0.7238,0.71599,0.72312,146028,1.00129,1.00234,0.99608,0.99608,153096,114.396,114.422,112.683,112.69,184983,8.39259,8.40269,8.33919,8.33919,119707,8.87737,8.88996,8.81762,8.81762,180470,12.61999989,11.59000015,12.30000019,11.77000046,0,11.77000046,0.010134419,-703723,61.81582479,1.079258875,1.041568268,0.007114782,1486412,66.83637663,0.767647707,0.718782293,0.014664821,-3613808,58.91523509,1.251806711,1.206367574,0.011258251,1569735,46.54167229,1.342409963,1.304162894,0.008275695,-404244,63.00035557,0.728029502,0.687163355,0.008709359,2131944,35.70491389,1.027377137,0.994288577,1.49477513,760399,39.75240372,118.2116745,112.2206112,0.085295842,1596100,35.12409381,8.672363794,8.338697635,0.092194217,-435828,32.80772989,9.17543091,8.788363375
2017-01-24,1.07649,1.07749,1.07202,1.0731,120519,0.75846,0.7609,0.75532,0.75801,126165,1.25336,1.25448,1.24184,1.25189,146383,1.32367,1.3299,1.31059,1.31582,158059,0.72339,0.7277,0.7209,0.72473,127209,0.99637,1.00191,0.99596,1.0008,129870,112.682,113.892,112.523,113.782,158549,8.34479,8.36895,8.31389,8.34799,106696,8.82429,8.86189,8.81628,8.84479,162715,11.89000034,11.03999996,11.81999969,11.06999969,0,11.06999969,0.009801246,-824242,58.92783957,1.078837682,1.04664946,0.007005155,1360247,66.35603922,0.767980975,0.723651882,0.014520191,-3760191,58.09249324,1.256592097,1.205603617,0.011833376,1411676,41.9450403,1.337195378,1.305533193,0.008170288,-277035,63.95838783,0.730080667,0.689849333,0.008512262,2261814,40.84457738,1.023437947,0.994489196,1.485791192,918948,45.35062819,117.6399048,112.2285237,0.083136139,1702796,36.08214933,8.64721402,8.320261694,0.088866773,-273113,35.56499486,9.137392709,8.781750148
2017-01-25,1.07299,1.07697,1.07112,1.07458,123618,0.75824,0.75982,0.75152,0.75711,146064,1.25192,1.26385,1.24909,1.26316,160104,1.31584,1.31632,1.30609,1.30694,157048,0.72466,0.73066,0.72238,0.72974,145235,1.00054,1.00262,0.9966,0.99912,135756,113.768,113.987,113.037,113.267,183641,8.35059,8.37049,8.29959,8.30919,104951,8.84679,8.86949,8.80575,8.81529,166387,11.05000019,10.51000023,10.78999996,10.81000042,0,10.81000042,0.009519014,-700624,59.8341658,1.079636812,1.049554616,0.007097644,1214183,65.06120328,0.768300279,0.727458293,0.01453732,-3600087,62.37267002,1.264049581,1.202574705,0.011718849,1254628,37.49599145,1.336429687,1.30299317,0.008178125,-131800,66.83608392,0.733412493,0.691283221,0.008334243,2126058,39.63025029,1.021253289,0.993656711,1.447520392,735307,43.3068379,117.1464549,112.1571165,0.082262129,1597845,33.71785819,8.640501892,8.287383822,0.087072003,-439500,33.93665418,9.11514948,8.764221949
2017-01-26,1.07499,1.07655,1.06575,1.06814,129096,0.75731,0.75849,0.75216,0.75344,138261,1.26343,1.26734,1.25563,1.25924,156603,1.30684,1.31302,1.30532,1.30887,156411,0.72973,0.73122,0.72223,0.72426,124209,0.99919,1.0026,0.9968,0.99981,117457,113.226,114.858,113.048,114.511,201895,8.30839,8.36474,8.29646,8.33659,107735,8.81529,8.86759,8.79997,8.83629,140801,11.01000023,10.60000038,10.60999966,10.63000011,0,10.63000011,0.009610513,-829720,54.22678918,1.08009772,1.050177995,0.007042812,1075922,59.92599805,0.768083332,0.730553811,0.014335369,-3756690,60.07437397,1.268153399,1.201055172,0.011431788,1411039,39.01015611,1.336332566,1.301154577,0.008236116,-256009,61.0904064,0.735047675,0.69275661,0.008153226,2243515,40.41380874,1.021069761,0.992443096,1.473411793,937202,49.25575178,117.0552055,112.1292231,0.081263406,1705580,36.86407483,8.64306721,8.265118504,0.085682574,-298699,36.17683374,9.111231472,8.747441385
2017-01-27,1.06788,1.07249,1.06583,1.06966,114509,0.7535,0.7573,0.75114,0.75464,135016,1.25897,1.26055,1.25157,1.25478,147030,1.30941,1.31516,1.30849,1.31468,136238,0.72395,0.72843,0.72315,0.72638,119013,0.99988,1.00278,0.99695,0.99917,97159,114.513,115.376,114.391,115.076,195369,8.33629,8.36779,8.30289,8.33408,107092,8.83809,8.87023,8.81504,8.84966,142565,10.81999969,10.30000019,10.56999969,10.57999992,0,10.57999992,0.009399762,-715211,55.2917666,1.079715216,1.052927642,0.006979754,1210938,61.00965703,0.766260104,0.73592561,0.013952842,-3903720,57.4792609,1.271469265,1.201495021,0.01109166,1547277,43.45126704,1.335615095,1.300624905,0.008024965,-136996,62.43578512,0.735416739,0.696756118,0.007987281,2146356,39.89655577,1.018752989,0.992101297,1.438525236,1132571,51.73300289,116.5410994,112.3746149,0.080094591,1598488,36.69225459,8.633228994,8.246581006,0.083504533,-156134,37.62699315,9.08498135,8.744040079
2017-01-30,1.07144,1.07401,1.06203,1.06922,114511,0.75566,0.75667,0.75278,0.75537,110643,1.25715,1.26003,1.2466,1.24843,134577,1.31217,1.3169,1.30765,1.31168,139569,0.72663,0.72958,0.72364,0.72835,120037,0.99679,1.00449,0.99332,0.99472,100242,114.806,114.951,113.45,113.767,206068,8.30895,8.35996,8.29939,8.31339,104133,8.82599,8.88629,8.81483,8.82829,162484,12.89999962,11.10000038,11.10000038,11.88000011,0,11.88000011,0.009584065,-829722,54.89361849,1.079568069,1.05478336,0.006759057,1321581,61.68837107,0.764802268,0.74024059,0.013915497,-4038297,53.90859979,1.272196991,1.205405867,0.010960113,1407708,41.76032855,1.335116166,1.299720977,0.007876038,-16959,63.69211547,0.73641628,0.699585148,0.008214618,2046114,36.40734693,1.017269695,0.990704591,1.451916291,926503,46.11592996,116.202793,112.3919213,0.078699977,1494355,35.23441574,8.619774496,8.228171218,0.082644209,-318618,36.21076602,9.05908149,8.739675653
2017-01-31,1.06926,1.08123,1.06843,1.07961,156489,0.75539,0.76056,0.7542,0.75836,138010,1.24848,1.25963,1.24119,1.25738,163070,1.31179,1.31235,1.29689,1.30294,180106,0.72835,0.73503,0.727,0.7309,148835,0.995,0.99664,0.9861,0.98891,132150,113.756,113.964,112.079,112.783,248198,8.30869,8.32234,8.22479,8.24339,145069,8.82609,8.84111,8.73676,8.74029,163298,12.98999977,11.78999996,12.28999996,11.98999977,0,11.98999977,0.009813775,-673233,61.87500303,1.080968521,1.056842908,0.006730553,1459591,64.42027474,0.762669501,0.745467642,0.014238675,-3875227,57.88013504,1.274032529,1.209243185,0.011281534,1227602,37.21637114,1.33491607,1.297036787,0.007887036,131876,65.30944823,0.736242158,0.704343556,0.008380717,1913964,32.42064298,1.01544694,0.988571631,1.482850842,678305,42.38991136,115.9472308,112.2206264,0.080046408,1349286,30.77878829,8.586622461,8.209766111,0.084194623,-481916,31.03118545,9.020167887,8.73037497
2017-02-01,1.07969,1.08073,1.07298,1.07676,131742,0.75839,0.75968,0.75511,0.75825,124707,1.25762,1.26795,1.25426,1.26535,153941,1.30319,1.31023,1.3028,1.30477,161451,0.73094,0.73111,0.72421,0.72793,132207,0.98902,0.99575,0.98835,0.99269,126550,112.789,113.951,112.638,113.237,209965,8.24499,8.26622,8.21779,8.23129,121063,8.73889,8.77843,8.71709,8.74739,126899,12.05000019,9.970000267,11.78999996,11.81000042,0,11.81000042,0.009666362,-804975,59.16969395,1.08125859,1.059205696,0.006576228,1334884,64.23879076,0.76171034,0.748458231,0.014199484,-3721286,61.09500803,1.277141598,1.212505544,0.011006424,1389053,38.71990805,1.334858622,1.295231378,0.007816533,-331,61.85352683,0.735815322,0.707977535,0.008310666,2040514,37.23607648,1.012859436,0.98811485,1.470718639,888270,44.61344566,115.6758243,112.1821757,0.077788093,1228223,30.07090715,8.561819479,8.189026236,0.08256215,-355017,31.87783886,8.988689225,8.722567918
2017-02-02,1.07685,1.08288,1.07558,1.0757,136882,0.7584,0.7696,0.75774,0.76555,124838,1.26552,1.27063,1.2518,1.25244,156785,1.30474,1.30518,1.29804,1.30247,154280,0.72788,0.73375,0.72427,0.7285,125066,0.99266,0.99385,0.98695,0.99268,131843,113.201,113.364,112.051,112.79,220993,8.23149,8.25318,8.17527,8.25029,118683,8.74849,8.75709,8.69622,8.74909,130379,12.47000027,11.61999989,12.36999989,11.93000031,0,11.93000031,0.009497336,-941857,58.15132083,1.081301617,1.061245526,0.00695364,1459722,70.23223897,0.7638341,0.748813043,0.014530235,-3878071,53.91625267,1.275204126,1.219703017,0.010730251,1234773,37.50425497,1.335118568,1.293262861,0.007935352,124735,62.26621432,0.735462351,0.711104791,0.008209904,1908671,37.22851877,1.010808663,0.987627051,1.459453022,667277,42.85945108,115.5754071,112.0081643,0.0777968,1346906,32.68878376,8.532109522,8.179564764,0.081012711,-224638,32.09279211,8.973898242,8.708687472
2017-02-03,1.07594,1.07975,1.07113,1.07854,130243,0.76564,0.76954,0.76206,0.76745,120555,1.25219,1.25377,1.24578,1.24799,142253,1.30247,1.3077,1.29921,1.30313,135014,0.72883,0.73308,0.72472,0.73108,118743,0.993,0.9987,0.99067,0.99232,124784,112.793,113.486,112.316,112.6,198082,8.24909,8.26769,8.18848,8.19999,125335,8.74759,8.81459,8.73791,8.75249,110391,11.84000015,10.72000027,11.84000015,10.97000027,0,10.97000027,0.009434669,-811614,60.1311967,1.082088835,1.062546879,0.006991237,1580277,71.56787846,0.76632709,0.748761482,0.014063076,-4020324,51.66284286,1.272093804,1.22689191,0.010570233,1369787,38.1047829,1.33529317,1.291823972,0.007965684,243478,64.15641491,0.735805695,0.713374305,0.008197054,1783887,36.93785898,1.008765017,0.987320698,1.438777806,469195,42.10175774,115.4987756,111.8153673,0.077897743,1221571,29.53634211,8.509053748,8.160134824,0.080703231,-114247,32.55119207,8.96662911,8.694859461
2017-02-06,1.07903,1.07903,1.07057,1.07492,117027,0.7671,0.7682,0.76293,0.76583,95508,1.24872,1.24986,1.24273,1.24632,119870,1.30252,1.31357,1.30073,1.30842,126386,0.73039,0.7327,0.7285,0.73203,109242,0.99085,0.99617,0.99037,0.9906,132784,112.491,112.777,111.624,111.725,195189,8.1936,8.27263,8.1929,8.24919,109597,8.74845,8.85049,8.74845,8.81524,111739,11.84000015,11.09000015,11.36999989,11.36999989,0,11.36999989,0.00936505,-928641,56.4642493,1.082424805,1.062738052,0.006868292,1484769,68.73600737,0.768005597,0.748390117,0.013567856,-4140194,50.8046885,1.272051384,1.227641473,0.010732359,1496173,42.84535454,1.335147281,1.292574147,0.007696707,352720,64.85454328,0.737062916,0.713635655,0.008025835,1651103,35.51131049,1.008486167,0.986049547,1.418365105,274006,38.70795764,115.6401858,111.5468142,0.078028619,1331168,36.03430489,8.488412257,8.152904886,0.082227286,-2508,40.53013149,8.958824806,8.693170908
2017-02-07,1.0749,1.07499,1.0656,1.06826,118950,0.76567,0.76811,0.76058,0.76266,118921,1.24626,1.25465,1.23467,1.25062,137879,1.30809,1.32124,1.30741,1.31833,131241,0.73204,0.73755,0.72784,0.7301,114091,0.99053,1.00068,0.99033,0.99732,137116,111.724,112.578,111.592,112.374,194184,8.25079,8.33696,8.25079,8.31939,107319,8.81979,8.89981,8.81615,8.86059,114720,11.67000008,11.06000042,11.39000034,11.28999996,0,11.28999996,0.009366832,-1047591,50.37742031,1.081520942,1.064406201,0.006915557,1365848,63.44563752,0.768041645,0.750101212,0.014025866,-4002315,52.97085038,1.269006738,1.234226119,0.010953619,1627414,50.49475661,1.333389898,1.29311153,0.007840513,238629,62.20384987,0.73587755,0.717346736,0.008191847,1788219,44.52562569,1.006215859,0.98690557,1.387481883,468190,42.41571524,115.4824949,111.3820765,0.078724432,1438487,43.97327176,8.442098659,8.173961341,0.082394623,112212,45.5439147,8.934131619,8.705106953
2017-02-08,1.06778,1.0714,1.06405,1.06973,119578,0.76269,0.76657,0.76113,0.76444,116299,1.25064,1.25497,1.24746,1.25396,135535,1.31833,1.32003,1.31348,1.31433,132288,0.72989,0.73337,0.72448,0.72631,125443,0.99738,0.99997,0.99298,0.99452,130921,112.361,112.544,111.631,111.933,193590,8.32209,8.348,8.28759,8.31388,110331,8.86388,8.89217,8.82789,8.83321,119691,11.81999969,11.14999962,11.18999958,11.44999981,0,11.44999981,0.009222773,-928013,51.61717721,1.081097857,1.065332143,0.00681016,1482147,65.07129713,0.768890475,0.750446668,0.013560447,-3866780,54.64151186,1.267277603,1.238765254,0.010639075,1495126,47.71865614,1.329156419,1.294857866,0.007915477,113186,57.25505435,0.735229026,0.719088117,0.008106001,1657298,41.89770153,1.003752661,0.987728768,1.35359032,274600,40.61766917,115.2404248,111.2048609,0.077416258,1328156,43.51673855,8.409449296,8.188479276,0.081100721,-7479,43.17710713,8.903342596,8.72046169
2017-02-09,1.06967,1.07095,1.06508,1.06543,112951,0.76436,0.76639,0.76104,0.76236,107797,1.25382,1.25823,1.2491,1.24927,130834,1.31402,1.31685,1.30943,1.31446,119557,0.72621,0.72646,0.71727,0.71834,111017,0.99463,1.00192,0.99362,1.00137,123817,111.928,113.347,111.732,113.249,175068,8.31469,8.34499,8.2939,8.32945,111416,8.83479,8.91299,8.83041,8.90119,120872,11.52999973,10.73999977,11.43999958,10.88000011,0,10.88000011,0.008983289,-1040964,47.85113451,1.081680648,1.064040781,0.006705863,1374350,61.62257459,0.769183848,0.751077581,0.013243987,-3997614,51.85583933,1.265229093,1.242515193,0.010409141,1614683,47.81906426,1.323680707,1.297836436,0.008006514,2169,48.51418242,0.734747831,0.71979074,0.008119858,1781115,49.71658571,1.003676281,0.987768004,1.37226244,449668,47.73744964,114.9886205,111.2662366,0.075535811,1439572,45.24661955,8.391016021,8.197169694,0.081206384,113393,50.10949555,8.911250547,8.716096596
2017-02-10,1.06574,1.06676,1.06076,1.06378,116480,0.76238,0.76886,0.76177,0.76782,103412,1.24924,1.25211,1.24397,1.24882,125187,1.31447,1.3158,1.30629,1.30808,122682,0.71827,0.72102,0.71738,0.72016,105079,1.00153,1.00622,1.00081,1.00283,123283,113.235,113.857,112.86,113.202,163999,8.3284,8.39561,8.32317,8.37449,105345,8.89849,8.9339,8.89569,8.91879,105721,10.94999981,10.55000019,10.85000038,10.85000038,0,10.85000038,0.008770197,-1157444,46.45063546,1.081747478,1.062171094,0.006733301,1477762,66.62323159,0.770666448,0.75094641,0.012879416,-4122801,51.58410307,1.265221289,1.241871568,0.010344917,1492001,43.41251143,1.320201246,1.29907304,0.00769462,107248,50.37721236,0.735181283,0.718934432,0.007926297,1904398,51.2232325,1.005023167,0.987385405,1.34545798,285669,47.51832203,115.0082099,111.3197901,0.075314682,1544917,50.01559857,8.400198908,8.193029663,0.078135214,219114,51.75071487,8.933555918,8.708244082
2017-02-13,1.06347,1.06585,1.0592,1.05974,97729,0.76794,0.76803,0.76309,0.76388,89299,1.24642,1.25393,1.24642,1.25245,117890,1.30821,1.31215,1.30545,1.30713,105205,0.72052,0.72181,0.71561,0.71734,91050,1.00266,1.00694,1.00187,1.00551,107425,113.494,114.169,113.436,113.728,128422,8.36409,8.40499,8.3578,8.38719,100405,8.91459,8.94369,8.89647,8.93429,97665,11.39999962,11.06999969,11.35999966,11.06999969,0,11.06999969,0.008618754,-1255173,43.12267343,1.082727939,1.059282061,0.006605208,1388463,60.49725718,0.771072706,0.751378723,0.012495887,-4004911,53.69216422,1.265240661,1.241932196,0.010084566,1386796,42.78034734,1.319022041,1.299010816,0.007587862,16198,47.5086312,0.736131035,0.716928965,0.007722276,2011823,53.95079938,1.006411453,0.986669976,1.318425267,414091,50.26958768,114.999003,111.3212827,0.073305776,1645322,51.30355669,8.410806181,8.18802239,0.075926984,316779,53.21053882,8.954947808,8.699637907
2017-02-14,1.0595,1.06334,1.05608,1.05767,109487,0.76364,0.76963,0.76179,0.76614,109061,1.25237,1.25484,1.24427,1.24664,125583,1.30722,1.31068,1.30244,1.30735,115583,0.71742,0.71975,0.71343,0.71664,115790,1.0057,1.00846,1.00309,1.00585,124824,113.733,114.498,113.249,114.251,167177,8.38999,8.42016,8.35449,8.39159,95175,8.93899,8.95302,8.90165,8.92609,125439,11.34000015,10.72999954,11.17000008,10.73999977,0,10.73999977,0.0085217,-1364660,41.48273425,1.083285092,1.056309194,0.006693407,1497524,62.62040844,0.771739348,0.75200208,0.012358323,-4130494,49.94388661,1.263198516,1.241614341,0.009952811,1502379,42.98739463,1.319027518,1.29906391,0.0074973,-99592,46.79630618,0.736333642,0.71485493,0.007554256,2136647,54.29994605,1.008023906,0.986018951,1.31346632,581268,52.91277845,115.1598734,111.3009837,0.072760363,1740497,51.76726277,8.427135092,8.183464908,0.074172914,191340,52.30886036,8.972993164,8.697421122
2017-02-15,1.05744,1.06091,1.05212,1.05993,113477,0.76623,0.77194,0.76369,0.77093,105558,1.2467,1.24808,1.23829,1.2457,134738,1.30713,1.31198,1.30642,1.30766,120546,0.71683,0.72302,0.7146,0.72232,119183,1.0061,1.01187,1.00472,1.00511,123199,114.227,114.955,113.86,114.152,134173,8.39709,8.41575,8.33167,8.33389,118263,8.93229,8.98639,8.90689,8.91729,109656,12.01000023,10.80000019,10.84000015,11.97000027,0,11.97000027,0.008540865,-1251183,43.98729399,1.083686745,1.054734683,0.006804593,1603082,66.70496504,0.772817914,0.753422086,0.012174872,-4265232,49.34369638,1.262018047,1.240860525,0.009639039,1622925,43.29873882,1.31896856,1.298950012,0.007563207,19591,52.95958486,0.736318587,0.714592841,0.00752538,2013448,53.35180614,1.009154797,0.985645203,1.297861583,447095,52.34561925,115.0693695,111.3402019,0.073568909,1622234,45.63088284,8.42673725,8.183477036,0.07455342,81684,51.30410652,8.985607985,8.696377729
2017-02-16,1.05992,1.06792,1.05909,1.06729,109840,0.77092,0.7732,0.76845,0.76928,114781,1.24583,1.25236,1.24541,1.249,122418,1.30772,1.30804,1.30097,1.30694,117220,0.72215,0.72427,0.72052,0.72052,132630,1.00516,1.00568,0.9967,0.99673,126785,114.128,114.308,113.085,113.222,169442,8.33359,8.34527,8.279,8.28499,110609,8.91609,8.92598,8.84949,8.85819,109330,12.85999966,11.68999958,12.02000046,11.76000023,0,11.76000023,0.008561517,-1141343,51.29783761,1.08355022,1.054532637,0.006657836,1488301,64.10633514,0.773047622,0.755283806,0.011801666,-4142814,51.54517458,1.26149413,1.240558727,0.009455536,1505705,42.71528211,1.317896098,1.298916759,0.007290835,-113039,50.94546906,0.736194213,0.713880073,0.007629282,1886663,43.98530091,1.008939747,0.985511681,1.292514327,277653,47.2247199,114.5967755,111.5479387,0.073047558,1511625,41.17616072,8.422460789,8.18074064,0.074691747,-27646,45.0461621,8.986446266,8.69675802
2017-02-17,1.0672,1.06767,1.06054,1.0611,103965,0.76926,0.77127,0.76559,0.76695,96520,1.24868,1.25111,1.2388,1.24112,110266,1.3069,1.31262,1.306,1.30913,101095,0.72098,0.72204,0.71796,0.71847,98816,0.99687,1.00334,0.99685,1.00295,115253,113.227,113.5,112.618,112.881,162141,8.28479,8.35289,8.28134,8.34112,87625,8.85849,8.92124,8.85229,8.91159,83367,12.26000023,11.36999989,11.84000015,11.48999977,0,11.48999977,0.008459266,-1245308,45.87488705,1.083576028,1.053346829,0.006587991,1391781,60.52084984,0.772376754,0.75760896,0.011837976,-4253080,46.36367243,1.26218847,1.238820101,0.009252998,1606800,45.13692359,1.317539579,1.298908992,0.00706149,-211855,48.67501859,0.735830466,0.712832391,0.007556476,2001916,50.87864338,1.009808585,0.985818558,1.263191875,115512,45.46829073,114.4819582,111.5361847,0.07294059,1599250,47.51054852,8.426170327,8.18099253,0.074281622,55721,50.87666333,8.996816871,8.698287415
2017-02-21,1.06103,1.06153,1.05257,1.05358,98337,0.76875,0.76904,0.76494,0.76751,85832,1.24569,1.24806,1.24012,1.2472,124921,1.31039,1.3165,1.30994,1.31421,93275,0.71868,0.71873,0.71298,0.7158,80648,1.00318,1.01055,1.00242,1.00941,106665,113.073,113.779,113.073,113.668,142509,8.33349,8.38823,8.33221,8.35435,87837,8.93289,8.99782,8.93012,8.97419,78710,12.09000015,11.5,12.05000019,11.56999969,0,11.56999969,0.008495033,-1343645,40.300931,1.082205251,1.050999034,0.006410277,1477613,61.08421448,0.772056932,0.759235925,0.011559549,-4128159,50.49841801,1.260870191,1.238684095,0.009118498,1700075,50.37722641,1.318325281,1.29973329,0.006967812,-292503,45.81135693,0.734929175,0.711576539,0.007597442,2108581,56.82182434,1.011591662,0.986964052,1.237106741,258021,50.08271227,114.5789549,111.5656166,0.071731976,1687087,48.90711368,8.43165593,8.191358355,0.075135078,134431,56.67924944,9.01416597,8.714352601
